book	chapter	verse	kind	marker	printed
Num	31	48	prose	p	pilcrow
Num	32	6	prose	p	pilcrow
Num	32	16	prose	p	pilcrow
Num	32	20	prose	p	pilcrow
Num	32	28	prose	p	
Num	32	34	prose	p	pilcrow
Num	33	50	prose	p	pilcrow
Num	34	9	prose	p	pilcrow
Num	34	16	prose	p	
Num	35	9	prose	p	pilcrow
Num	36	5	prose	p	
Deut	1	9	prose	p	pilcrow
Deut	1	19	prose	p	pilcrow
Deut	1	22	prose	p	pilcrow
Deut	2	8	prose	p	
Deut	2	16	prose	p	pilcrow
Deut	2	24	prose	p	pilcrow
Deut	2	26	prose	p	pilcrow
Deut	3	12	prose	p	
Deut	3	18	prose	p	pilcrow
Deut	3	21	prose	p	pilcrow
Deut	4	14	prose	p	pilcrow
Deut	4	25	prose	p	pilcrow
Deut	4	41	prose	p	pilcrow
Deut	4	44	prose	p	pilcrow
Deut	5	6	prose	p	pilcrow
Deut	5	16	prose	p	pilcrow
Deut	5	22	prose	p	pilcrow
Deut	5	23	prose	p	
Deut	6	3	prose	p	pilcrow
Deut	6	4	prose	p	
Deut	6	16	prose	p	pilcrow
Deut	6	17	prose	p	
Deut	7	12	prose	p	pilcrow
Deut	8	10	prose	p	
Deut	9	7	prose	p	pilcrow
Deut	10	6	prose	p	pilcrow
Deut	10	8	prose	p	pilcrow
Deut	10	12	prose	p	pilcrow
Deut	11	8	prose	p	
Deut	11	10	prose	p	pilcrow
Deut	11	13	prose	p	pilcrow
Deut	11	18	prose	p	pilcrow
Deut	11	22	prose	p	pilcrow
Deut	11	26	prose	p	pilcrow
Deut	12	5	prose	p	
Deut	12	17	prose	p	pilcrow
Deut	12	20	prose	p	pilcrow
Deut	12	29	prose	p	pilcrow
Deut	13	6	prose	p	pilcrow
Deut	13	12	prose	p	pilcrow
Deut	14	3	prose	p	pilcrow
Deut	14	9	prose	p	pilcrow
Deut	14	11	prose	p	pilcrow
Deut	14	21	prose	p	pilcrow
Deut	14	22	prose	p	
Deut	14	28	prose	p	pilcrow
Deut	15	7	prose	p	pilcrow
Deut	15	12	prose	p	pilcrow
Deut	15	19	prose	p	pilcrow
Deut	16	9	prose	p	pilcrow
Deut	16	13	prose	p	pilcrow
Deut	16	16	prose	p	pilcrow
Deut	16	18	prose	p	pilcrow
Deut	16	21	prose	p	pilcrow
Deut	17	2	prose	p	pilcrow
Deut	17	8	prose	p	pilcrow
Deut	17	14	prose	p	pilcrow
Deut	18	3	prose	p	pilcrow
Deut	18	6	prose	p	pilcrow
Deut	18	9	prose	p	pilcrow
Deut	18	15	prose	p	pilcrow
Deut	19	4	prose	p	pilcrow
Deut	19	11	prose	p	pilcrow
Deut	19	14	prose	p	pilcrow
Deut	19	15	prose	p	pilcrow
Deut	19	16	prose	p	pilcrow
Deut	20	5	prose	p	pilcrow
Deut	20	10	prose	p	pilcrow
Deut	20	19	prose	p	pilcrow
Deut	21	10	prose	p	pilcrow
Deut	21	15	prose	p	pilcrow
Deut	21	18	prose	p	pilcrow
Deut	21	22	prose	p	pilcrow
Deut	22	4	prose	p	pilcrow
Deut	22	5	prose	p	pilcrow
Deut	22	6	prose	p	pilcrow
Deut	22	8	prose	p	pilcrow
Deut	22	9	prose	p	pilcrow
Deut	22	10	prose	p	pilcrow
Deut	22	11	prose	p	pilcrow
Deut	22	12	prose	p	pilcrow
Deut	22	13	prose	p	pilcrow
Deut	22	22	prose	p	pilcrow
Deut	22	23	prose	p	pilcrow
Deut	22	25	prose	p	pilcrow
Deut	22	28	prose	p	pilcrow
Deut	22	30	prose	p	pilcrow
Deut	23	7	prose	p	pilcrow
Deut	23	9	prose	p	pilcrow
Deut	23	10	prose	p	pilcrow
Deut	23	12	prose	p	pilcrow
Deut	23	15	prose	p	pilcrow
Deut	23	17	prose	p	pilcrow
Deut	23	19	prose	p	pilcrow
Deut	23	21	prose	p	pilcrow
Deut	23	24	prose	p	pilcrow
Deut	24	5	prose	p	pilcrow
Deut	24	6	prose	p	pilcrow
Deut	24	7	prose	p	pilcrow
Deut	24	8	prose	p	pilcrow
Deut	24	10	prose	p	pilcrow
Deut	24	14	prose	p	pilcrow
Deut	24	17	prose	p	pilcrow
Deut	24	19	prose	p	pilcrow
Deut	25	4	prose	p	pilcrow
Deut	25	5	prose	p	pilcrow
Deut	25	11	prose	p	pilcrow
Deut	25	13	prose	p	pilcrow
Deut	25	17	prose	p	pilcrow
Deut	26	12	prose	p	pilcrow
Deut	26	16	prose	p	pilcrow
Deut	27	9	prose	p	pilcrow
Deut	27	11	prose	p	pilcrow
Deut	27	14	prose	p	pilcrow
Deut	28	15	prose	p	pilcrow
Deut	28	45	prose	p	
Deut	29	2	prose	p	pilcrow
Deut	29	10	prose	p	pilcrow
Deut	30	11	prose	p	pilcrow
Deut	30	15	prose	p	pilcrow
Deut	31	7	prose	p	pilcrow
Deut	31	9	prose	p	pilcrow
Deut	31	14	prose	p	pilcrow
Deut	31	16	prose	p	pilcrow
Deut	31	22	prose	p	pilcrow
Deut	31	24	prose	p	pilcrow
Deut	31	28	prose	p	pilcrow
Deut	32	7	prose	p	pilcrow
Deut	32	15	prose	p	pilcrow
Deut	32	19	prose	p	
Deut	32	26	prose	p	
Deut	32	39	prose	p	
Deut	32	44	prose	p	pilcrow
Deut	33	6	prose	p	pilcrow
Deut	33	7	prose	p	pilcrow
Deut	33	8	prose	p	pilcrow
Deut	33	12	prose	p	pilcrow
Deut	33	13	prose	p	pilcrow
Deut	33	18	prose	p	pilcrow
Deut	33	20	prose	p	pilcrow
Deut	33	22	prose	p	pilcrow
Deut	33	23	prose	p	pilcrow
Deut	33	24	prose	p	pilcrow
Deut	33	26	prose	p	pilcrow
Deut	34	5	prose	p	pilcrow
Deut	34	7	prose	p	pilcrow
Deut	34	8	prose	p	pilcrow
Deut	34	9	prose	p	pilcrow
Deut	34	10	prose	p	pilcrow
Jos	1	10	prose	p	pilcrow
Jos	1	12	prose	p	pilcrow
Jos	1	16	prose	p	pilcrow
Jos	2	8	prose	p	pilcrow
Jos	2	22	prose	p	
Jos	2	23	prose	p	pilcrow
Jos	3	7	prose	p	pilcrow
Jos	3	9	prose	p	pilcrow
Jos	3	14	prose	p	pilcrow
Jos	4	10	prose	p	pilcrow
Jos	4	14	prose	p	pilcrow
Jos	4	19	prose	p	pilcrow
Jos	4	20	prose	p	
Jos	5	2	prose	p	pilcrow
Jos	5	10	prose	p	pilcrow
Jos	5	12	prose	p	pilcrow
Jos	5	13	prose	p	pilcrow
Jos	6	6	prose	p	pilcrow
Jos	6	8	prose	p	pilcrow
Jos	6	9	prose	p	pilcrow
Jos	6	12	prose	p	pilcrow
Jos	6	17	prose	p	pilcrow
Jos	6	26	prose	p	pilcrow
Jos	7	6	prose	p	pilcrow
Jos	7	10	prose	p	pilcrow
Jos	7	16	prose	p	pilcrow
Jos	7	22	prose	p	pilcrow
Jos	8	3	prose	p	pilcrow
Jos	8	9	prose	p	pilcrow
Jos	8	14	prose	p	pilcrow
Jos	8	23	prose	p	
Jos	8	30	prose	p	pilcrow
Jos	8	32	prose	p	pilcrow
Jos	9	3	prose	p	pilcrow
Jos	9	15	prose	p	
Jos	9	16	prose	p	pilcrow
Jos	9	22	prose	p	pilcrow
Jos	10	6	prose	p	pilcrow
Jos	10	7	prose	p	
Jos	10	8	prose	p	pilcrow
Jos	10	12	prose	p	pilcrow
Jos	10	15	prose	p	pilcrow
Jos	10	28	prose	p	pilcrow
Jos	10	31	prose	p	pilcrow
Jos	10	33	prose	p	pilcrow
Jos	10	34	prose	p	pilcrow
Jos	10	38	prose	p	pilcrow
Jos	10	40	prose	p	pilcrow
Jos	11	6	prose	p	pilcrow
Jos	11	10	prose	p	pilcrow
Jos	11	15	prose	p	pilcrow
Jos	11	21	prose	p	pilcrow
Jos	12	4	prose	p	pilcrow
Jos	12	7	prose	p	pilcrow
Jos	12	9	prose	p	pilcrow
Jos	13	7	prose	p	
Jos	13	15	prose	p	pilcrow
Jos	13	22	prose	p	pilcrow
Jos	13	29	prose	p	pilcrow
Jos	14	6	prose	p	pilcrow
Jos	15	13	prose	p	pilcrow
Jos	15	16	prose	p	pilcrow
Jos	15	20	prose	p	
Jos	15	48	prose	p	pilcrow
Jos	15	63	prose	p	pilcrow
Jos	16	5	prose	p	pilcrow
Jos	17	3	prose	p	pilcrow
Jos	17	7	prose	p	pilcrow
Jos	17	14	prose	p	
Jos	18	2	prose	p	
Jos	18	8	prose	p	pilcrow
Jos	18	10	prose	p	pilcrow
Jos	18	11	prose	p	pilcrow
Jos	19	10	prose	p	pilcrow
Jos	19	17	prose	p	pilcrow
Jos	19	24	prose	p	pilcrow
Jos	19	32	prose	p	pilcrow
Jos	19	40	prose	p	pilcrow
Jos	19	49	prose	p	pilcrow
Jos	20	7	prose	p	pilcrow
Jos	21	9	prose	p	pilcrow
Jos	21	13	prose	p	pilcrow
Jos	21	20	prose	p	pilcrow
Jos	21	27	prose	p	pilcrow
Jos	21	34	prose	p	pilcrow
Jos	21	43	prose	p	pilcrow
Jos	22	7	prose	p	pilcrow
Jos	22	9	prose	p	pilcrow
Jos	22	10	prose	p	pilcrow
Jos	22	11	prose	p	pilcrow
Jos	22	15	prose	p	pilcrow
Jos	22	21	prose	p	pilcrow
Jos	22	30	prose	p	pilcrow
Jos	22	32	prose	p	pilcrow
Jos	23	11	prose	p	
Jos	24	14	prose	p	pilcrow
Jos	24	15	prose	p	
Jos	24	26	prose	p	pilcrow
Jos	24	29	prose	p	pilcrow
Jos	24	32	prose	p	pilcrow
Judg	1	9	prose	p	pilcrow
Judg	1	16	prose	p	pilcrow
Judg	1	21	prose	p	
Judg	1	22	prose	p	pilcrow
Judg	1	27	prose	p	pilcrow
Judg	1	29	prose	p	pilcrow
Judg	1	30	prose	p	pilcrow
Judg	1	31	prose	p	pilcrow
Judg	1	33	prose	p	pilcrow
Judg	2	6	prose	p	pilcrow
Judg	2	11	prose	p	pilcrow
Judg	2	14	prose	p	pilcrow
Judg	2	16	prose	p	pilcrow
Judg	2	20	prose	p	pilcrow
Judg	3	5	prose	p	pilcrow
Judg	3	8	prose	p	pilcrow
Judg	3	12	prose	p	pilcrow
Judg	3	31	prose	p	pilcrow
Judg	4	4	prose	p	pilcrow
Judg	4	10	prose	p	pilcrow
Judg	4	17	prose	p	
Judg	4	18	prose	p	pilcrow
Judg	5	6	prose	p	
Judg	5	12	prose	p	
Judg	5	24	prose	p	
Judg	6	7	prose	p	pilcrow
Judg	6	11	prose	p	pilcrow
Judg	6	19	prose	p	pilcrow
Judg	6	21	prose	p	pilcrow
Judg	6	25	prose	p	pilcrow
Judg	6	28	prose	p	pilcrow
Judg	6	33	prose	p	pilcrow
Judg	6	36	prose	p	pilcrow
Judg	7	9	prose	p	pilcrow
Judg	7	15	prose	p	pilcrow
Judg	7	16	prose	p	
Judg	7	19	prose	p	pilcrow
Judg	7	23	prose	p	
Judg	7	24	prose	p	pilcrow
Judg	8	4	prose	p	pilcrow
Judg	8	6	prose	p	pilcrow
Judg	8	8	prose	p	pilcrow
Judg	8	10	prose	p	pilcrow
Judg	8	11	prose	p	pilcrow
Judg	8	13	prose	p	pilcrow
Judg	8	18	prose	p	pilcrow
Judg	8	22	prose	p	pilcrow
Judg	8	24	prose	p	pilcrow
Judg	8	28	prose	p	pilcrow
Judg	8	29	prose	p	pilcrow
Judg	8	32	prose	p	pilcrow
Judg	9	7	prose	p	pilcrow
Judg	9	22	prose	p	pilcrow
Judg	9	30	prose	p	pilcrow
Judg	9	34	prose	p	pilcrow
Judg	9	46	prose	p	pilcrow
Judg	9	50	prose	p	pilcrow
Judg	9	56	prose	p	pilcrow
Judg	10	3	prose	p	pilcrow
Judg	10	6	prose	p	pilcrow
Judg	10	10	prose	p	pilcrow
Judg	10	15	prose	p	pilcrow
Judg	11	4	prose	p	pilcrow
Judg	11	12	prose	p	pilcrow
Judg	11	29	prose	p	pilcrow
Judg	11	32	prose	p	pilcrow
Judg	11	34	prose	p	pilcrow
Judg	12	8	prose	p	pilcrow
Judg	12	11	prose	p	pilcrow
Judg	12	13	prose	p	pilcrow
Judg	13	2	prose	p	pilcrow
Judg	13	6	prose	p	pilcrow
Judg	13	8	prose	p	pilcrow
Judg	13	15	prose	p	pilcrow
Judg	13	24	prose	p	pilcrow
Judg	14	5	prose	p	pilcrow
Judg	14	8	prose	p	pilcrow
Judg	14	10	prose	p	pilcrow
Judg	14	12	prose	p	pilcrow
Judg	14	19	prose	p	pilcrow
Judg	15	3	prose	p	pilcrow
Judg	15	6	prose	p	pilcrow
Judg	15	7	prose	p	pilcrow
Judg	15	9	prose	p	pilcrow
Judg	15	14	prose	p	pilcrow
Judg	15	18	prose	p	pilcrow
Judg	16	4	prose	p	pilcrow
Judg	16	6	prose	p	pilcrow
Judg	16	15	prose	p	pilcrow
Judg	16	18	prose	p	
Judg	16	21	prose	p	pilcrow
Judg	16	22	prose	p	
Judg	17	7	prose	p	pilcrow
Judg	18	7	prose	p	pilcrow
Judg	18	11	prose	p	pilcrow
Judg	18	14	prose	p	pilcrow
Judg	18	22	prose	p	pilcrow
Judg	18	27	prose	p	
Judg	18	30	prose	p	pilcrow
Judg	19	5	prose	p	pilcrow
Judg	19	16	prose	p	pilcrow
Judg	19	22	prose	p	pilcrow
Judg	19	29	prose	p	pilcrow
Judg	20	8	prose	p	pilcrow
Judg	20	12	prose	p	pilcrow
Judg	20	18	prose	p	pilcrow
Judg	20	26	prose	p	pilcrow
Judg	21	8	prose	p	pilcrow
Judg	21	16	prose	p	pilcrow
Ruth	1	6	prose	p	pilcrow
Ruth	1	19	prose	p	pilcrow
Ruth	2	4	prose	p	pilcrow
Ruth	2	17	prose	p	
Ruth	2	18	prose	p	pilcrow
Ruth	3	6	prose	p	pilcrow
Ruth	3	8	prose	p	pilcrow
Ruth	3	14	prose	p	pilcrow
Ruth	4	6	prose	p	pilcrow
Ruth	4	9	prose	p	pilcrow
Ruth	4	13	prose	p	pilcrow
Ruth	4	18	prose	p	pilcrow
1Kings	1	4	prose	p	pilcrow
1Kings	1	9	prose	p	pilcrow
1Kings	1	19	prose	p	pilcrow
1Kings	1	24	prose	p	pilcrow
1Kings	2	11	prose	p	
1Kings	2	12	prose	p	pilcrow
1Kings	2	18	prose	p	pilcrow
1Kings	2	20	prose	p	pilcrow
1Kings	2	22	prose	p	pilcrow
1Kings	2	27	prose	p	pilcrow
1Kings	3	11	prose	p	pilcrow
1Kings	3	15	prose	p	pilcrow
1Kings	3	19	prose	p	pilcrow
1Kings	4	3	prose	p	pilcrow
1Kings	4	10	prose	p	pilcrow
1Kings	4	12	prose	p	pilcrow
1Kings	4	19	prose	p	pilcrow
1Kings	5	3	prose	p	pilcrow
1Kings	5	6	prose	p	
1Kings	5	10	prose	p	pilcrow
1Kings	6	10	prose	p	pilcrow
1Kings	6	19	prose	p	pilcrow
1Kings	6	21	prose	p	pilcrow
1Kings	7	3	prose	p	pilcrow
1Kings	7	7	prose	p	
1Kings	7	9	prose	p	pilcrow
1Kings	7	13	prose	p	pilcrow
1Kings	8	4	prose	p	
1Kings	8	6	prose	p	pilcrow
1Kings	8	10	prose	p	pilcrow
1Kings	8	19	prose	p	pilcrow
1Kings	9	3	prose	p	
1Kings	9	11	prose	p	pilcrow
1Kings	9	15	prose	p	pilcrow
1Kings	9	18	prose	p	
1Kings	9	25	prose	p	pilcrow
1Kings	10	9	prose	p	pilcrow
1Kings	10	14	prose	p	pilcrow
1Kings	10	17	prose	p	pilcrow
1Kings	10	26	prose	p	pilcrow
1Kings	11	4	prose	p	pilcrow
1Kings	11	5	prose	p	
1Kings	11	12	prose	p	pilcrow
1Kings	12	6	prose	p	pilcrow
1Kings	12	16	prose	p	pilcrow
1Kings	12	20	prose	p	pilcrow
1Kings	13	5	prose	p	pilcrow
1Kings	13	8	prose	p	pilcrow
1Kings	13	11	prose	p	pilcrow
1Kings	13	15	prose	p	
1Kings	13	17	prose	p	pilcrow
1Kings	13	19	prose	p	pilcrow
1Kings	14	4	prose	p	pilcrow
1Kings	14	16	prose	p	
1Kings	14	19	prose	p	pilcrow
1Kings	14	24	prose	p	pilcrow
1Kings	14	33	prose	p	pilcrow
1Kings	14	36	prose	p	pilcrow
1Kings	14	47	prose	p	pilcrow
1Kings	15	6	prose	p	pilcrow
1Kings	15	10	prose	p	pilcrow
1Kings	15	24	prose	p	pilcrow
1Kings	15	32	prose	p	pilcrow
1Kings	15	34	prose	p	pilcrow
1Kings	16	6	prose	p	pilcrow
1Kings	16	14	prose	p	pilcrow
1Kings	16	19	prose	p	pilcrow
1Kings	17	4	prose	p	pilcrow
1Kings	17	12	prose	p	pilcrow
1Kings	17	20	prose	p	pilcrow
1Kings	17	28	prose	p	pilcrow
1Kings	17	30	prose	p	pilcrow
1Kings	17	31	prose	p	
1Kings	17	32	prose	p	pilcrow
1Kings	17	38	prose	p	pilcrow
1Kings	17	40	prose	p	
1Kings	17	48	prose	p	
1Kings	17	55	prose	p	pilcrow
1Kings	18	5	prose	p	pilcrow
1Kings	18	6	prose	p	
1Kings	18	10	prose	p	pilcrow
1Kings	18	12	prose	p	pilcrow
1Kings	18	17	prose	p	pilcrow
1Kings	18	22	prose	p	pilcrow
1Kings	18	28	prose	p	pilcrow
1Kings	19	4	prose	p	pilcrow
1Kings	19	8	prose	p	pilcrow
1Kings	19	11	prose	p	
1Kings	19	12	prose	p	pilcrow
1Kings	19	18	prose	p	pilcrow
1Kings	20	9	prose	p	
1Kings	20	11	prose	p	pilcrow
1Kings	20	24	prose	p	pilcrow
1Kings	20	35	prose	p	pilcrow
1Kings	20	41	prose	p	pilcrow
1Kings	21	8	prose	p	pilcrow
1Kings	21	10	prose	p	pilcrow
1Kings	22	3	prose	p	pilcrow
1Kings	22	5	prose	p	pilcrow
1Kings	22	6	prose	p	pilcrow
1Kings	22	9	prose	p	pilcrow
1Kings	22	17	prose	p	pilcrow
1Kings	22	20	prose	p	pilcrow
1Kings	23	7	prose	p	pilcrow
1Kings	23	9	prose	p	pilcrow
1Kings	23	13	prose	p	pilcrow
1Kings	23	14	prose	p	
1Kings	23	16	prose	p	pilcrow
1Kings	23	19	prose	p	pilcrow
1Kings	23	27	prose	p	pilcrow
1Kings	23	29	prose	p	pilcrow
1Kings	24	9	prose	p	pilcrow
1Kings	24	16	prose	p	pilcrow
1Kings	25	2	prose	p	
1Kings	25	4	prose	p	pilcrow
1Kings	25	10	prose	p	pilcrow
1Kings	25	12	prose	p	
1Kings	25	14	prose	p	pilcrow
1Kings	25	18	prose	p	pilcrow
1Kings	25	32	prose	p	pilcrow
1Kings	25	36	prose	p	pilcrow
1Kings	25	39	prose	p	pilcrow
1Kings	25	44	prose	p	pilcrow
1Kings	26	5	prose	p	pilcrow
1Kings	26	6	prose	p	
1Kings	26	13	prose	p	pilcrow
1Kings	26	21	prose	p	pilcrow
1Kings	27	5	prose	p	pilcrow
1Kings	27	8	prose	p	pilcrow
1Kings	28	3	prose	p	pilcrow
1Kings	28	7	prose	p	pilcrow
1Kings	28	15	prose	p	pilcrow
1Kings	28	20	prose	p	
1Kings	28	21	prose	p	pilcrow
1Kings	29	6	prose	p	pilcrow
1Kings	29	8	prose	p	pilcrow
1Kings	30	3	prose	p	pilcrow
1Kings	30	7	prose	p	
1Kings	30	11	prose	p	pilcrow
1Kings	30	16	prose	p	pilcrow
1Kings	30	21	prose	p	pilcrow
1Kings	30	26	prose	p	pilcrow
1Kings	31	7	prose	p	pilcrow
1Kings	31	8	prose	p	
1Kings	31	11	prose	p	pilcrow
2Kings	1	11	prose	p	
2Kings	1	13	prose	p	pilcrow
2Kings	1	17	prose	p	pilcrow
2Kings	2	5	prose	p	pilcrow
2Kings	2	8	prose	p	pilcrow
2Kings	2	12	prose	p	pilcrow
2Kings	2	18	prose	p	pilcrow
2Kings	2	25	prose	p	pilcrow
2Kings	2	32	prose	p	pilcrow
2Kings	3	2	prose	p	pilcrow
2Kings	3	6	prose	p	pilcrow
2Kings	3	7	prose	p	
2Kings	3	12	prose	p	pilcrow
2Kings	3	13	prose	p	pilcrow
2Kings	3	17	prose	p	pilcrow
2Kings	3	22	prose	p	pilcrow
2Kings	3	28	prose	p	pilcrow
2Kings	3	31	prose	p	pilcrow
2Kings	4	9	prose	p	pilcrow
2Kings	5	4	prose	p	pilcrow
2Kings	5	6	prose	p	pilcrow
2Kings	5	11	prose	p	pilcrow
2Kings	5	13	prose	p	pilcrow
2Kings	5	17	prose	p	pilcrow
2Kings	5	22	prose	p	pilcrow
2Kings	6	6	prose	p	pilcrow
2Kings	6	12	prose	p	pilcrow
2Kings	6	17	prose	p	pilcrow
2Kings	6	20	prose	p	pilcrow
2Kings	7	4	prose	p	pilcrow
2Kings	7	12	prose	p	pilcrow
2Kings	7	18	prose	p	pilcrow
2Kings	8	3	prose	p	pilcrow
2Kings	8	9	prose	p	pilcrow
2Kings	8	14	prose	p	pilcrow
2Kings	8	15	prose	p	
2Kings	9	5	prose	p	pilcrow
2Kings	9	7	prose	p	pilcrow
2Kings	9	9	prose	p	pilcrow
2Kings	10	6	prose	p	pilcrow
2Kings	10	15	prose	p	pilcrow
2Kings	11	2	prose	p	pilcrow
2Kings	11	6	prose	p	pilcrow
2Kings	11	14	prose	p	pilcrow
2Kings	11	18	prose	p	pilcrow
2Kings	11	22	prose	p	pilcrow
2Kings	11	26	prose	p	pilcrow
2Kings	12	7	prose	p	pilcrow
2Kings	12	15	prose	p	pilcrow
2Kings	12	24	prose	p	pilcrow
2Kings	12	26	prose	p	pilcrow
2Kings	13	6	prose	p	pilcrow
2Kings	13	15	prose	p	pilcrow
2Kings	13	19	prose	p	pilcrow
2Kings	13	21	prose	p	pilcrow
2Kings	13	23	prose	p	pilcrow
2Kings	13	28	prose	p	pilcrow
2Kings	13	30	prose	p	pilcrow
2Kings	13	37	prose	p	pilcrow
2Kings	14	4	prose	p	pilcrow
2Kings	14	21	prose	p	pilcrow
2Kings	14	25	prose	p	pilcrow
2Kings	14	28	prose	p	pilcrow
2Kings	15	7	prose	p	pilcrow
2Kings	15	10	prose	p	pilcrow
2Kings	15	13	prose	p	pilcrow
2Kings	15	19	prose	p	pilcrow
2Kings	15	24	prose	p	pilcrow
2Kings	15	30	prose	p	pilcrow
2Kings	15	31	prose	p	pilcrow
2Kings	15	32	prose	p	pilcrow
2Kings	16	5	prose	p	pilcrow
2Kings	16	9	prose	p	pilcrow
2Kings	16	15	prose	p	pilcrow
2Kings	16	20	prose	p	pilcrow
2Kings	17	15	prose	p	pilcrow
2Kings	17	22	prose	p	
2Kings	17	23	prose	p	pilcrow
2Kings	17	25	prose	p	pilcrow
2Kings	17	27	prose	p	pilcrow
2Kings	18	6	prose	p	pilcrow
2Kings	18	9	prose	p	pilcrow
2Kings	18	18	prose	p	pilcrow
2Kings	18	19	prose	p	pilcrow
2Kings	18	33	prose	p	pilcrow
2Kings	19	9	prose	p	pilcrow
2Kings	19	11	prose	p	pilcrow
2Kings	19	16	prose	p	pilcrow
2Kings	19	24	prose	p	pilcrow
2Kings	19	31	prose	p	pilcrow
2Kings	19	40	prose	p	
2Kings	19	41	prose	p	pilcrow
2Kings	20	3	prose	p	pilcrow
2Kings	20	4	prose	p	pilcrow
2Kings	20	14	prose	p	pilcrow
2Kings	20	16	prose	p	pilcrow
2Kings	20	23	prose	p	pilcrow
2Kings	21	10	prose	p	pilcrow
2Kings	21	12	prose	p	pilcrow
2Kings	21	15	prose	p	pilcrow
2Kings	22	2	prose	p	
2Kings	23	6	prose	p	pilcrow
2Kings	23	8	prose	p	pilcrow
2Kings	24	5	prose	p	pilcrow
2Kings	24	10	prose	p	pilcrow
2Kings	24	15	prose	p	pilcrow
2Kings	24	18	prose	p	pilcrow
3Kings	1	5	prose	p	pilcrow
3Kings	1	11	prose	p	pilcrow
3Kings	1	15	prose	p	pilcrow
3Kings	1	22	prose	p	pilcrow
3Kings	1	28	prose	p	pilcrow
3Kings	1	32	prose	p	pilcrow
3Kings	1	41	prose	p	pilcrow
3Kings	1	50	prose	p	pilcrow
3Kings	2	12	prose	p	pilcrow
3Kings	2	13	prose	p	pilcrow
3Kings	2	19	prose	p	pilcrow
3Kings	2	26	prose	p	pilcrow
3Kings	2	28	prose	p	pilcrow
3Kings	2	35	prose	p	pilcrow
3Kings	2	36	prose	p	pilcrow
3Kings	3	5	prose	p	pilcrow
3Kings	3	16	prose	p	pilcrow
3Kings	4	7	prose	p	pilcrow
3Kings	4	20	prose	p	pilcrow
3Kings	4	22	prose	p	pilcrow
3Kings	4	26	prose	p	pilcrow
3Kings	4	29	prose	p	pilcrow
3Kings	5	7	prose	p	pilcrow
3Kings	5	10	prose	p	
3Kings	5	13	prose	p	pilcrow
3Kings	6	5	prose	p	pilcrow
3Kings	6	11	prose	p	pilcrow
3Kings	6	15	prose	p	
3Kings	6	23	prose	p	pilcrow
3Kings	6	31	prose	p	pilcrow
3Kings	6	36	prose	p	pilcrow
3Kings	6	37	prose	p	pilcrow
3Kings	7	2	prose	p	pilcrow
3Kings	7	6	prose	p	pilcrow
3Kings	7	7	prose	p	pilcrow
3Kings	7	8	prose	p	pilcrow
3Kings	7	13	prose	p	pilcrow
3Kings	7	23	prose	p	pilcrow
3Kings	7	27	prose	p	pilcrow
3Kings	7	38	prose	p	pilcrow
3Kings	7	40	prose	p	pilcrow
3Kings	7	48	prose	p	
3Kings	8	12	prose	p	pilcrow
3Kings	8	22	prose	p	pilcrow
3Kings	8	31	prose	p	pilcrow
3Kings	8	33	prose	p	pilcrow
3Kings	8	35	prose	p	pilcrow
3Kings	8	37	prose	p	pilcrow
3Kings	8	44	prose	p	pilcrow
3Kings	8	54	prose	p	
3Kings	8	62	prose	p	pilcrow
3Kings	9	10	prose	p	pilcrow
3Kings	9	15	prose	p	pilcrow
3Kings	9	24	prose	p	pilcrow
3Kings	9	25	prose	p	pilcrow
3Kings	9	26	prose	p	pilcrow
3Kings	10	14	prose	p	pilcrow
3Kings	10	16	prose	p	pilcrow
3Kings	10	18	prose	p	pilcrow
3Kings	10	21	prose	p	pilcrow
3Kings	10	24	prose	p	pilcrow
3Kings	10	26	prose	p	pilcrow
3Kings	10	28	prose	p	pilcrow
3Kings	11	9	prose	p	pilcrow
3Kings	11	14	prose	p	pilcrow
3Kings	11	23	prose	p	pilcrow
3Kings	11	26	prose	p	pilcrow
3Kings	11	41	prose	p	pilcrow
3Kings	12	6	prose	p	pilcrow
3Kings	12	12	prose	p	pilcrow
3Kings	12	16	prose	p	pilcrow
3Kings	12	21	prose	p	pilcrow
3Kings	12	25	prose	p	pilcrow
3Kings	13	11	prose	p	pilcrow
3Kings	13	20	prose	p	pilcrow
3Kings	13	23	prose	p	pilcrow
3Kings	13	33	prose	p	pilcrow
3Kings	14	5	prose	p	pilcrow
3Kings	14	7	prose	p	
3Kings	14	17	prose	p	pilcrow
3Kings	14	21	prose	p	pilcrow
3Kings	14	25	prose	p	pilcrow
3Kings	14	29	prose	p	pilcrow
3Kings	15	9	prose	p	pilcrow
3Kings	15	16	prose	p	pilcrow
3Kings	15	25	prose	p	pilcrow
3Kings	15	27	prose	p	pilcrow
3Kings	15	31	prose	p	pilcrow
3Kings	16	8	prose	p	pilcrow
3Kings	16	11	prose	p	pilcrow
3Kings	16	15	prose	p	pilcrow
3Kings	16	21	prose	p	pilcrow
3Kings	16	23	prose	p	pilcrow
3Kings	16	25	prose	p	pilcrow
3Kings	16	29	prose	p	pilcrow
3Kings	16	34	prose	p	pilcrow
3Kings	17	8	prose	p	pilcrow
3Kings	17	17	prose	p	pilcrow
3Kings	17	24	prose	p	pilcrow
3Kings	18	7	prose	p	pilcrow
3Kings	18	17	prose	p	pilcrow
3Kings	18	21	prose	p	
3Kings	18	41	prose	p	pilcrow
